respondent_id,xyz_vaccine,seasonal_vaccine
27637,0.036792244,0.080963149
27638,0.096504707,0.341909382
27639,0.053372523,0.310711693
27640,0.879203105,0.545575864
27641,0.723821021,0.629897002
27642,0.270398621,0.616884514
27643,0.021688696,0.042296838
27644,0.038201527,0.34223991
27645,0.053352736,0.044817793
27646,0.077278306,0.402442187
27647,0.132995345,0.264958816
27648,0.033684802,0.056456254
27649,0.02986099,0.329570871
27650,0.07968653,0.635466584
27651,0.314929064,0.880613967
27652,0.05036569,0.233064758
27653,0.022359586,0.069581346
27654,0.305681857,0.434742728
27655,0.139238549,0.266989678
27656,0.124683221,0.24990278
27657,0.46527269,0.168082511
27658,0.034292799,0.608201412
27659,0.042183787,0.036885277
27660,0.489453278,0.127371418
27661,0.108267775,0.049920714
27662,0.005218563,0.189832819
27663,0.171815513,0.911807478
27664,0.034639539,0.02699706
27665,0.78084624,0.66763849
27666,0.141857807,0.692178834
27667,0.097725195,0.254969834
27668,0.93793816,0.983951085
27669,0.15740865,0.933788603
27670,0.461971504,0.94574221
27671,0.35896008,0.918781514
27672,0.03561072,0.183872875
27673,0.043495121,0.272683688
27674,0.055663942,0.302082401
27675,0.608855055,0.843680614
27676,0.50213409,0.957614734
27677,0.103152531,0.296012614
27678,0.240747614,0.366345846
27679,0.113432359,0.555569458
27680,0.682502703,0.837070088
27681,0.005456986,0.023041133
27682,0.067444034,0.865643923
27683,0.07599997,0.524392745
27684,0.100572256,0.258613916
27685,0.018756398,0.049556539
27686,0.168179027,0.443444621
27687,0.043113376,0.040348674
27688,0.165358053,0.625585457
27689,0.628614884,0.959229262
27690,0.739450316,0.926736049
27691,0.737745578,0.845416596
27692,0.080596471,0.338650784
27693,0.042652241,0.729629782
27694,0.13077971,0.463332196
27695,0.185094678,0.322144662
27696,0.129853887,0.694159856
27697,0.647981872,0.928096102
27698,0.304996728,0.29173206
27699,0.016898601,0.13693201
27700,0.036740196,0.521968905
27701,0.287349595,0.312473643
27702,0.409323988,0.196212852
27703,0.036035418,0.015719018
27704,0.022406865,0.19608385
27705,0.861832714,0.856671613
27706,0.089681367,0.901176381
27707,0.009745163,0.20231477
27708,0.384528427,0.610800435
27709,0.139517566,0.208901454
27710,0.024331162,0.258556657
27711,0.860817526,0.920600947
27712,0.031747796,0.043408122
27713,0.03078168,0.072839186
27714,0.100604202,0.071861526
27715,0.72832181,0.70506411
27716,0.222512024,0.653615373
27717,0.02063167,0.078965976
27718,0.138907276,0.416480379
27719,0.011655627,0.075937931
27720,0.086935789,0.270168737
27721,0.296945032,0.19161454
27722,0.041205093,0.268146589
27723,0.26276603,0.875208953
27724,0.067296445,0.187344401
27725,0.061110422,0.528740762
27726,0.126628785,0.319971071
27727,0.12334126,0.954850921
27728,0.355313792,0.503746434
27729,0.064482976,0.084356487
27730,0.628784764,0.726534158
27731,0.765097653,0.887159971
27732,0.095312151,0.924586078
27733,0.101118794,0.464133788
27734,0.094195409,0.419970182
27735,0.614958973,0.522331984
27736,0.149150169,0.247057814
27737,0.060863185,0.755608098
27738,0.464649876,0.963770142
27739,0.407174037,0.734559733
27740,0.076033901,0.406203808
27741,0.309085608,0.843376911
27742,0.194078903,0.598137607
27743,0.605930891,0.719067996
27744,0.113858012,0.39884591
27745,0.75815393,0.834433761
27746,0.15832014,0.723435787
27747,0.064421386,0.292370322
27748,0.239299696,0.186547141
27749,0.185033167,0.810940046
27750,0.063680298,0.317158001
27751,0.068819909,0.154692495
27752,0.480370831,0.886384835
27753,0.026062686,0.062368523
27754,0.103264928,0.882493209
27755,0.925269274,0.976034382
27756,0.121529448,0.200803135
27757,0.031354217,0.10934909
27758,0.021263299,0.824534235
27759,0.038119979,0.104390638
27760,0.437643135,0.837941451
27761,0.062720773,0.730371588
27762,0.021548402,0.026690053
27763,0.063905281,0.59300233
27764,0.136042268,0.587302899
27765,0.124609893,0.406833189
27766,0.73521979,0.848633569
27767,0.435395993,0.753092161
27768,0.017595394,0.018741476
27769,0.088323677,0.328678773
27770,0.109111292,0.571289819
27771,0.065548845,0.746544133
27772,0.721490881,0.882346708
27773,0.113852397,0.277029753
27774,0.089514315,0.089176247
27775,0.166790751,0.358200143
27776,0.077078948,0.027787789
27777,0.157854549,0.347949602
27778,0.131339313,0.099863734
27779,0.12025071,0.295385252
27780,0.105865828,0.783163829
27781,0.023938778,0.045577517
27782,0.959453849,0.987463837
27783,0.042173687,0.412749873
27784,0.088940219,0.137912702
27785,0.032411902,0.1617536
27786,0.011093488,0.060938124
27787,0.12244682,0.094264651
27788,0.063521276,0.163881365
27789,0.811443287,0.930039009
27790,0.58689869,0.771791314
27791,0.05423932,0.241191819
27792,0.080508223,0.619691563
27793,0.108152588,0.137827271
27794,0.154139993,0.136658878
27795,0.506053412,0.838079405
27796,0.148977066,0.573279324
27797,0.500285423,0.668308925
27798,0.254935771,0.024128291
27799,0.174083855,0.122810655
27800,0.093415244,0.318259453
27801,0.019498513,0.230225904
27802,0.513436771,0.866778376
27803,0.011308183,0.024753009
27804,0.779786535,0.891159391
27805,0.090938315,0.198255591
27806,0.624680202,0.861665845
27807,0.151454991,0.791617465
27808,0.295590925,0.346726131
27809,0.770195184,0.958507614
27810,0.034039963,0.161510771
27811,0.094061552,0.217983479
27812,0.064108638,0.178460029
27813,0.293059912,0.346606376
27814,0.152075756,0.389697277
27815,0.130489221,0.506004735
27816,0.2766359,0.757019004
27817,0.12921475,0.274752757
27818,0.305212439,0.865514666
27819,0.213623861,0.371464849
27820,0.67595741,0.520710087
27821,0.135441783,0.320052649
27822,0.148240033,0.307606969
27823,0.247679536,0.267686947
27824,0.158930605,0.90298396
27825,0.185042021,0.12334413
27826,0.106658269,0.615032653
27827,0.045474173,0.128058594
27828,0.029604327,0.237708712
27829,0.034701571,0.207574758
27830,0.358583765,0.203709216
27831,0.132674826,0.512759063
27832,0.042397693,0.317157825
27833,0.198675906,0.241224191
27834,0.662032958,0.880156809
27835,0.855934138,0.981127827
27836,0.094162624,0.960087419
27837,0.60881333,0.872598046
27838,0.04626823,0.442389795
27839,0.033216781,0.206865269
27840,0.307831573,0.627666154
27841,0.145120255,0.557781651
27842,0.393250935,0.801434634
27843,0.066261331,0.586386744
27844,0.140440314,0.915935067
27845,0.055877632,0.693504819
27846,0.123846857,0.042803288
27847,0.040514206,0.537908924
27848,0.775616142,0.904250255
27849,0.103998334,0.891614448
27850,0.096883967,0.049173606
27851,0.323266719,0.142859884
27852,0.45573113,0.848532605
27853,0.108147464,0.163869653
27854,0.226605008,0.672940182
27855,0.175281291,0.389247443
27856,0.334458925,0.852925388
27857,0.73083751,0.930755727
27858,0.653924169,0.962169205
27859,0.84479891,0.963741187
27860,0.269416703,0.770568943
27861,0.105758818,0.206206008
27862,0.101235365,0.345577301
27863,0.281172371,0.389311728
27864,0.150711435,0.410174402
27865,0.333736435,0.71638773
27866,0.784791904,0.851469945
27867,0.336021593,0.615155682
27868,0.683163801,0.893624738
27869,0.082216003,0.389729852
27870,0.134411588,0.00944223
27871,0.142243476,0.569360148
27872,0.020919685,0.071332665
27873,0.106270627,0.043746786
27874,0.242257718,0.709426193
27875,0.287347571,0.367337479
27876,0.017349499,0.019047834
27877,0.419945656,0.610332657
27878,0.063797454,0.836058689
27879,0.157913293,0.651035054
27880,0.01908514,0.101241641
27881,0.13034873,0.620638924
27882,0.114551156,0.410514412
27883,0.013497249,0.024401646
27884,0.159793117,0.176456018
27885,0.059710614,0.062853872
27886,0.138670296,0.210586987
27887,0.760793619,0.58513103
27888,0.023265604,0.292111396
27889,0.091414787,0.077187266
27890,0.241731238,0.490434455
27891,0.362899217,0.711890107
27892,0.063546449,0.053653639
27893,0.10364447,0.169794792
27894,0.211762122,0.442636577
27895,0.100409665,0.756396947
27896,0.18352055,0.484111327
27897,0.037504176,0.097203279
27898,0.028334145,0.071407162
27899,0.077248967,0.523199977
27900,0.630814951,0.900328628
27901,0.095748344,0.149317749
27902,0.048188446,0.233657946
27903,0.041113017,0.094990711
27904,0.226450934,0.185248855
27905,0.08354176,0.36533267
27906,0.095140786,0.541039373
27907,0.93272161,0.979388525
27908,0.196953145,0.759303096
27909,0.186060034,0.322441409
27910,0.324401774,0.813856305
27911,0.292230523,0.740717754
27912,0.106285074,0.581287537
27913,0.007936075,0.134764581
27914,0.04790468,0.42813403
27915,0.075921138,0.421352035
27916,0.08028848,0.497742021
27917,0.034851573,0.343689978
27918,0.171309935,0.962201799
27919,0.253586254,0.530102829
27920,0.149202019,0.891025708
27921,0.047957024,0.63432469
27922,0.182825518,0.423430684
27923,0.170479311,0.960296782
27924,0.059806394,0.03522875
27925,0.003912479,0.019866955
27926,0.233654133,0.276303106
27927,0.037732833,0.128380297
27928,0.810225897,0.890080766
27929,0.055037113,0.875936203
27930,0.160612277,0.115920242
27931,0.888096871,0.946130944
27932,0.125140739,0.098536962
27933,0.013407523,0.285842283
27934,0.529912565,0.78143314
27935,0.198257172,0.881026117
27936,0.247547623,0.706464184
27937,0.684469993,0.67737327
27938,0.058886856,0.144697641
27939,0.04171695,0.105611658
27940,0.023330308,0.142402515
27941,0.055976928,0.260288171
27942,0.026478458,0.129535713
27943,0.073121593,0.745977611
27944,0.245929808,0.380397857
27945,0.448860459,0.318944861
27946,0.081021171,0.185472338
27947,0.501209108,0.947795389
27948,0.007618987,0.046061839
27949,0.117479278,0.536989795
27950,0.041822442,0.891342961
27951,0.508739915,0.624208936
27952,0.062521655,0.89788728
27953,0.109574061,0.551882041
27954,0.110475685,0.632083101
27955,0.027773675,0.797634954
27956,0.426254128,0.828604467
27957,0.025000267,0.179982746
27958,0.656999894,0.925442406
27959,0.06682379,0.053968206
27960,0.038130271,0.648850083
27961,0.084376099,0.254116647
27962,0.809955308,0.927453487
27963,0.051706481,0.127307245
27964,0.018288815,0.05218723
27965,0.057764358,0.024854816
27966,0.407622434,0.777271673
27967,0.059911648,0.079667704
27968,0.14173078,0.542227158
27969,0.719777595,0.926520045
27970,0.154432042,0.164885675
27971,0.067624094,0.746203308
27972,0.068218636,0.311297007
27973,0.678156663,0.794636603
27974,0.123316246,0.447734321
27975,0.142653238,0.074584358
27976,0.059566966,0.175615873
27977,0.02374434,0.082068377
27978,0.1054038,0.416541268
27979,0.389414111,0.962948412
27980,0.031913365,0.050687074
27981,0.102622402,0.442613692
27982,0.243018515,0.779282908
27983,0.799447749,0.983186872
27984,0.060199801,0.157374172
27985,0.119741121,0.876781292
27986,0.767276676,0.787449733
27987,0.053550391,0.433284423
27988,0.081700749,0.472083551
27989,0.138573549,0.44756824
27990,0.098132893,0.538232303
27991,0.144466569,0.652778785
27992,0.002656394,0.005978034
27993,0.087558676,0.160477036
27994,0.388189239,0.865711935
27995,0.128424266,0.650769236
27996,0.009119583,0.029854606
27997,0.136402029,0.261303797
27998,0.218431061,0.83479654
27999,0.242331926,0.776177613
28000,0.031784163,0.087084854
28001,0.004738974,0.007396197
28002,0.011880878,0.015231752
28003,0.098867224,0.414653129
28004,0.264716912,0.609297937
28005,0.109174888,0.345481957
28006,0.24736281,0.257280028
28007,0.273673723,0.71479188
28008,0.02650147,0.728995337
28009,0.046272883,0.328189045
28010,0.078042276,0.063386229
28011,0.029028552,0.525737436
28012,0.841375792,0.925089674
28013,0.409878657,0.820508786
28014,0.073418511,0.106126266
28015,0.159082902,0.721921429
28016,0.440078673,0.880493606
28017,0.117797552,0.380852376
28018,0.053022334,0.642638232
28019,0.098521572,0.169271545
28020,0.039403978,0.028314285
28021,0.245219332,0.347018609
28022,0.163000094,0.277291942
28023,0.447630612,0.509489364
28024,0.030740637,0.443070685
28025,0.551693798,0.752901813
28026,0.027695573,0.09473684
28027,0.241816953,0.590570893
28028,0.228142907,0.961269166
28029,0.365540701,0.534378437
28030,0.777279407,0.924377191
28031,0.014458782,0.062106111
28032,0.049694304,0.606821755
28033,0.266417371,0.026084278
28034,0.447163934,0.605356644
28035,0.186251551,0.205863663
28036,0.106473858,0.336912894
28037,0.013630606,0.701649556
28038,0.028439077,0.117421167
28039,0.159261225,0.494281272
28040,0.198927703,0.933817154
28041,0.097017277,0.868374994
28042,0.077407971,0.191399224
28043,0.505626223,0.908275374
28044,0.044994673,0.154163461
28045,0.216056016,0.644653922
28046,0.075585406,0.54030426
28047,0.244005934,0.696195456
28048,0.081317539,0.112145286
28049,0.054514421,0.886333645
28050,0.064491844,0.237352828
28051,0.16082329,0.706337723
28052,0.554293306,0.851578897
28053,0.053926621,0.156416849
28054,0.305741069,0.074413818
28055,0.094860476,0.146230797
28056,0.431754649,0.936377184
28057,0.022509074,0.787307129
28058,0.019381584,0.150029833
28059,0.076863244,0.265235702
28060,0.031227306,0.22208655
28061,0.108171744,0.302718212
28062,0.274666544,0.502993008
28063,0.257949426,0.286791307
28064,0.034681905,0.609229648
28065,0.086897899,0.2513299
28066,0.173550149,0.735871568
28067,0.180642953,0.881774254
28068,0.137579234,0.103150175
28069,0.055556287,0.635788761
28070,0.041805642,0.600824294
28071,0.211750699,0.649681475
28072,0.062297588,0.338477447
28073,0.058512901,0.20040139
28074,0.289772979,0.605810234
28075,0.09807141,0.189560193
28076,0.150437105,0.549516418
28077,0.093641132,0.263342736
28078,0.106353679,0.748460304
28079,0.248928504,0.96662018
28080,0.096074639,0.181842724
28081,0.207866071,0.89263422
28082,0.279503825,0.747997056
28083,0.004648967,0.014583064
28084,0.025085872,0.040418819
28085,0.678425244,0.368815706
28086,0.325570726,0.727232709
28087,0.065727169,0.942229647
28088,0.185432941,0.648501675
28089,0.057134928,0.284422537
28090,0.036034103,0.583234488
28091,0.038608165,0.131969095
28092,0.024307627,0.04898972
28093,0.03666957,0.524439536
28094,0.051813097,0.558035117
28095,0.879719577,0.875384351
28096,0.45345781,0.676554352
28097,0.02097064,0.034403397
28098,0.318752406,0.626910318
28099,0.02402606,0.127832664
28100,0.036500306,0.190068864
28101,0.187938398,0.878530221
28102,0.055551425,0.231445188
28103,0.074890931,0.868742794
28104,0.220846366,0.903260863
28105,0.073337358,0.11532209
28106,0.050253479,0.355134172
28107,0.067398801,0.207529611
28108,0.255495167,0.414600702
28109,0.180892843,0.259901272
28110,0.200040001,0.958390697
28111,0.091182003,0.679043967
28112,0.365808549,0.591287156
28113,0.132810041,0.778390033
28114,0.04863207,0.256937354
28115,0.051310976,0.391611808
28116,0.038602757,0.2373475
28117,0.09022232,0.195848818
28118,0.16663826,0.247139929
28119,0.4238813,0.626112457
28120,0.487882563,0.67845575
28121,0.556812619,0.773676482
28122,0.007223407,0.003167784
28123,0.105895173,0.074794474
28124,0.271610819,0.396210672
28125,0.405800843,0.750278739
28126,0.293249093,0.597489582
28127,0.158761041,0.365314682
28128,0.018691961,0.012338871
28129,0.330419388,0.866593827
28130,0.085551031,0.208489716
28131,0.191907521,0.071446819
28132,0.457627435,0.931369257
28133,0.192182957,0.938213492
28134,0.17709408,0.287741143
28135,0.082382389,0.924357528
28136,0.041412043,0.849661431
28137,0.084172596,0.234966639
28138,0.148518855,0.65820476
28139,0.588172322,0.932857226
28140,0.556039617,0.837384168
28141,0.006900455,0.009961385
28142,0.05623501,0.09695186
28143,0.23127384,0.249363116
28144,0.059384382,0.838593472
28145,0.198851405,0.437712128
28146,0.006707112,0.068669148
28147,0.030443238,0.388041104
28148,0.236969882,0.397983894
28149,0.042168646,0.139847934
28150,0.152332994,0.765019725
28151,0.047813887,0.519282713
28152,0.209556358,0.464349442
28153,0.049499458,0.118178782
28154,0.071382691,0.07693902
28155,0.0214658,0.610391674
28156,0.018022572,0.545762802
28157,0.119142378,0.227966587
28158,0.511227435,0.922782957
28159,0.464882173,0.785093154
28160,0.062693743,0.125428888
28161,0.299302783,0.719470312
28162,0.203789949,0.895790929
28163,0.196266801,0.316425997
28164,0.420075479,0.714544018
28165,0.0821394,0.226052699
28166,0.671345742,0.951658067
